pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi there,PartnershipPatient → salutation,Hi,0.6584
PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,I hope this helps!,PartnershipPatient → connection,I hope this email finds you well,0.8432
PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,I hope this helps!,PartnershipPatient → connection,Hope this finds you healthy and happy,0.7822
PartnershipPatient → statePreferences || PartnershipProvider → connection,PartnershipProvider → connection,I hope this helps!,PartnershipPatient → statePreferences,I hope this is something that can be done,0.6236
PartnershipProvider → connection || SharedDecisionPatient → SeekingApproval,PartnershipProvider → connection,You  should be all set.,SharedDecisionPatient → SeekingApproval,Should I be?,0.6863
InfoGive → Generalinformation || PartnershipProvider → connection,PartnershipProvider → connection,You  should be all set.,InfoGive → Generalinformation,I am all set,0.6572
InfoGive → Drugs || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,Last night I went to the Org2 ED,InfoGive → Drugs,Used last night,0.7584
InfoGive → Generalinformation || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,Last night I went to the Org2 ED,InfoGive → Generalinformation,The form was attached to the last mag,0.6193
InfoGive → Diagnostics || InfoGive → Symptoms,InfoGive → Symptoms,The consensus is I had asthma attacks,InfoGive → Diagnostics,I had the EBUS procedure yesterday,0.6735
InfoGive → Symptoms || SharedDecisionProvider → MakeDecision,InfoGive → Symptoms,The consensus is I had asthma attacks,SharedDecisionProvider → MakeDecision,the preference is yours,0.6536
InfoGive → Symptoms || PartnershipPatient → expressOpinions,InfoGive → Symptoms,They said it may be muscle spasms,PartnershipPatient → expressOpinions,I think it may be a pulled muscle?,0.8478
InfoGive → Drugs || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → Drugs,I also was prescribed steriods for the asthma,InfoGiveSDOH → HealthCareAccessAndQuality,disapproval for the testing,0.6304
SharedDecisionPatient → SeekingApproval || SharedDecisionProvider → Approval/Reinforcement,SharedDecisionPatient → SeekingApproval,Can I take that with the Ibrance?,SharedDecisionProvider → Approval/Reinforcement,OK to take the steroids with Ibrance,0.6914
InfoGive → Drugs || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Should I start Ibrance tonight?,InfoGive → Drugs,Dr. Person1 said I should start taking vitamin D,0.6186
InfoGive → Drugs || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Should I start Ibrance tonight?,InfoGive → Drugs,I am meant to start Ibrance on MM/DD/YYYY,0.604
PartnershipPatient → connection || PartnershipPatient → expressOpinions,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,PartnershipPatient → expressOpinions,hopefully first thing MM/DD/YYYY morning,0.8407
InfoGive → Generalinformation || PartnershipPatient → connection,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,InfoGive → Generalinformation,rec'd a notice MM/DD/YYYY,0.7534
PartnershipPatient → connection || PartnershipPatient → statePreferences,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.72
InfoSeek → SchedulingAppt || PartnershipPatient → connection,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,InfoSeek → SchedulingAppt,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,0.6999
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → connection,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,InfoGiveSDOH → HealthCareAccessAndQuality,"I saw I still had the appointment in Org2 for MM/DD/YYYY, MM/DD/YYYY, for the Lupron shot, I cancelled it",0.6816
PartnershipPatient → connection || PartnershipPatient → statePreferences,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,PartnershipPatient → statePreferences,"I need to postpone the appointments made for MM/DD/YYYY, and MM/DD/YYYY for the initial doses of Fulvestrant, that we discussed in your office",0.6815
InfoGiveSDOH → EconomicStability || PartnershipPatient → connection,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6807
InfoGive → Diagnostics || PartnershipPatient → connection,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,InfoGive → Diagnostics,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,0.6794
InfoGive → Drugs || PartnershipPatient → connection,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",0.674
InfoSeek → SchedulingAppt || PartnershipPatient → connection,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,InfoSeek → SchedulingAppt,Can you put an order on for Person2 to have his port flushed for the middle of MM/DD/YYYY in Org3 on a MM/DD/YYYY morning,0.664
PartnershipPatient → connection || PartnershipProvider → connection,PartnershipPatient → connection,my friends,PartnershipProvider → connection,My pleasure!,1.0
PartnershipPatient → connection || Socioemotional/Empathy → AcknowledgeError,PartnershipPatient → connection,my friends,Socioemotional/Empathy → AcknowledgeError,My mistake,0.9828
InfoGive → Symptoms || PartnershipPatient → connection,PartnershipPatient → connection,my friends,InfoGive → Symptoms,I guess my glucose remains elevated (7.5),0.8315
InfoGive → Generalinformation || PartnershipPatient → connection,PartnershipPatient → connection,my friends,InfoGive → Generalinformation,My youngest son has MS,0.6507
InfoGive → Generalinformation || PartnershipPatient → connection,PartnershipPatient → connection,my friends,InfoGive → Generalinformation,according to my primary,0.6322
InfoGive → Symptoms || PartnershipPatient → connection,PartnershipPatient → connection,my friends,InfoGive → Symptoms,my urine is normal clear yellow,0.6049
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,InfoGive → Drugs,I need another round of Ibrance,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,0.7441
InfoGive → Diagnostics || InfoSeek → Diagnostics,InfoSeek → Diagnostics,Do you usually get blood work before restarting?,InfoGive → Diagnostics,I get blood work on,0.7528
InfoGive → Diagnostics || InfoSeek → Diagnostics,InfoSeek → Diagnostics,Do you usually get blood work before restarting?,InfoGive → Diagnostics,when I went to get blood work,0.6981
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thanks,PartnershipPatient → Appreciation/Gratitude,thanks,1.0
PartnershipProvider → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks,1.0
PartnershipProvider → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks,1.0
PartnershipProvider → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks,1.0
PartnershipPatient → Alignment || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I will no problem,PartnershipPatient → Alignment,No problem,0.9486
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → connection,PartnershipPatient → activeParticipation/involvement,I will no problem,PartnershipProvider → connection,No problem,0.9486
PartnershipPatient → activeParticipation/involvement || Socioemotional/Empathy → Reassurance,PartnershipPatient → activeParticipation/involvement,I will no problem,Socioemotional/Empathy → Reassurance,no worries,0.7157
InfoGive → Generalinformation || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I will no problem,InfoGive → Generalinformation,"No, no and no!",0.6828
InfoGive → carecoordination || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I will no problem,InfoGive → carecoordination,Dr Person1 indicated that it should be  no problem,0.6453
SharedDecisionPatient → SeekingApproval || SharedDecisionProvider → Approval/Reinforcement,SharedDecisionProvider → Approval/Reinforcement,OK to take the steroids with Ibrance,SharedDecisionPatient → SeekingApproval,Can I take that with the Ibrance?,0.6914
InfoGive → Drugs || PartnershipPatient → activeParticipation/involvement,InfoGive → Drugs,Also we can hold off on starting the Ibrance,PartnershipPatient → activeParticipation/involvement,I holding off starting the 2nd cycle of Ibrance?,0.6631
PartnershipPatient → salutation || PartnershipPatient → signoff,PartnershipPatient → salutation,Hi again,PartnershipPatient → signoff,Thanks again,0.7083
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → salutation,PartnershipPatient → salutation,Hi again,PartnershipPatient → Appreciation/Gratitude,Thanks again!,0.7083
PartnershipPatient → salutation || PartnershipPatient → signoff,PartnershipPatient → salutation,Hi again,PartnershipPatient → signoff,Thanks again,0.7083
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → salutation,PartnershipPatient → salutation,Hi again,PartnershipPatient → Appreciation/Gratitude,Thanks again,0.7083
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → salutation,PartnershipPatient → salutation,Hi again,PartnershipPatient → Appreciation/Gratitude,Thanks again,0.7083
InfoGive → Symptoms || PartnershipPatient → activeParticipation/involvement,InfoGive → Symptoms,I also have super bad heartburn,PartnershipPatient → activeParticipation/involvement,"Perhaps it might be prudent to also have a script for medication, ie Lagevrio- aka molnupiravir",0.6755
PartnershipPatient → Alignment || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Sounds good!,PartnershipPatient → Alignment,Sounds good,1.0
PartnershipPatient → Alignment || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Sounds good!,PartnershipPatient → Alignment,Sounds good,1.0
PartnershipProvider → Alignment || Socioemotional/Empathy → PositiveRemarks,PartnershipProvider → Alignment,Sounds good!,Socioemotional/Empathy → PositiveRemarks,Sounds like you are in good hands,0.6744
PartnershipProvider → Alignment || PartnershipProvider → build trust,PartnershipProvider → Alignment,Sounds good!,PartnershipProvider → build trust,"I thought I messaged you, but it sounds like I didn't",0.6085
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,We will look out for the results!,PartnershipPatient → activeParticipation/involvement,I will look out for the appointment in Person1,0.7673
PartnershipPatient → connection || Socioemotional/Empathy → Sadness/fear,Socioemotional/Empathy → Sadness/fear,Sorry to hear about the heartburn,PartnershipPatient → connection,Sorry to bother,0.7468
PartnershipPatient → connection || Socioemotional/Empathy → Sadness/fear,Socioemotional/Empathy → Sadness/fear,Sorry to hear about the heartburn,PartnershipPatient → connection,Sorry to bother you folks,0.726
Socioemotional/Empathy → AcknowledgeError || Socioemotional/Empathy → Sadness/fear,Socioemotional/Empathy → Sadness/fear,Sorry to hear about the heartburn,Socioemotional/Empathy → AcknowledgeError,So sorry about that,0.6832
PartnershipPatient → connection || Socioemotional/Empathy → Sadness/fear,Socioemotional/Empathy → Sadness/fear,Sorry to hear about the heartburn,PartnershipPatient → connection,Sorry to create extra work,0.6603
InfoSeek → Diagnostics || InfoSeek → Symptoms,InfoSeek → Symptoms,How long has this been going on?,InfoSeek → Diagnostics,How long has it been,0.7809
InfoGive → Symptoms || InfoSeek → Symptoms,InfoSeek → Symptoms,How long has this been going on?,InfoGive → Symptoms,It has been going on for about 4 days now,0.701
InfoSeekSDOH → HealthCareAccessAndQuality || PartnershipProvider → build trust,InfoSeekSDOH → HealthCareAccessAndQuality,Anything in your diet that might be exacerbating it?,PartnershipProvider → build trust,I'm in your corner,0.6435
InfoGive → Drugs || PartnershipProvider → connection,InfoGive → Drugs,I take Tums sometimes,PartnershipProvider → connection,Take care,0.6785
InfoGive → Drugs || PartnershipProvider → connection,InfoGive → Drugs,I take Tums sometimes,PartnershipProvider → connection,Take care,0.6785
InfoGive → Drugs || PartnershipPatient → signoff,InfoGive → Drugs,I take Tums sometimes,PartnershipPatient → signoff,Take care,0.6785
InfoGive → Drugs || PartnershipProvider → signoff,InfoGive → Drugs,I take Tums sometimes,PartnershipProvider → signoff,Take care,0.6785
