anchor_text,anchor_label,neighbor_text,neighbor_label,similarity,method,level,pair_key,example_hash
otherw ise see you,PROVIDER_PARTNERSHIP,See you tomorrow,PATIENT_PARTNERSHIP,0.6333269061447191,tfidf,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,c52cf17e52d7d34da17de755ebd974588026af26
otherw ise see you,PROVIDER_PARTNERSHIP,See you then!,PATIENT_PARTNERSHIP,0.6188179429548674,tfidf,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,b83eef17712c066f2e83d8e39da70d6ed8fe7871
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000000000000002,tfidf,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000000000000002,tfidf,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000000000000002,tfidf,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000000000000002,tfidf,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
See you,PROVIDER_PARTNERSHIP,See you in July!,PATIENT_PARTNERSHIP,0.6981021281495965,tfidf,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,adc315a35fc99eca3f9f1503c4356bde1a5dbf1d
See you,PROVIDER_PARTNERSHIP,See you tomorrow,PATIENT_PARTNERSHIP,0.6333269061447191,tfidf,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,adf94638ae56a2eeee4edaa4f4e630dfc3c57255
See you,PROVIDER_PARTNERSHIP,See you then!,PATIENT_PARTNERSHIP,0.6188179429548674,tfidf,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,df9ca64bc76eeecdc0607853bd94a987e00c8cf9
Could you please let me know results,Information-Seeking,Please let me know!!,PATIENT_PARTNERSHIP,0.6654546073521953,tfidf,code,Information-Seeking :: PATIENT_PARTNERSHIP,bf97b30357abee0da616a0f5014f9c4a4c866be1
Could you please let me know results,Information-Seeking,Please let me know,PATIENT_PARTNERSHIP,0.6654546073521953,tfidf,code,Information-Seeking :: PATIENT_PARTNERSHIP,c9599c522fd0215da861de3bac750345fc52053a
Could you please let me know results,Information-Seeking,Please let me know,PATIENT_PARTNERSHIP,0.6654546073521953,tfidf,code,Information-Seeking :: PATIENT_PARTNERSHIP,c9599c522fd0215da861de3bac750345fc52053a
Could you please let me know results,Information-Seeking,Please let me know,PATIENT_PARTNERSHIP,0.6654546073521953,tfidf,code,Information-Seeking :: PATIENT_PARTNERSHIP,c9599c522fd0215da861de3bac750345fc52053a
Best,PATIENT_PARTNERSHIP,Best,PROVIDER_PARTNERSHIP,1.0,tfidf,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,ab57edb35fad364cf8f2972eba077c151766a21c
Best,PATIENT_PARTNERSHIP,Best,PROVIDER_PARTNERSHIP,1.0,tfidf,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,ab57edb35fad364cf8f2972eba077c151766a21c
Best,PATIENT_PARTNERSHIP,Best,PROVIDER_PARTNERSHIP,1.0,tfidf,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,ab57edb35fad364cf8f2972eba077c151766a21c
Best,PATIENT_PARTNERSHIP,Best,PROVIDER_PARTNERSHIP,1.0,tfidf,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,ab57edb35fad364cf8f2972eba077c151766a21c
