pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi there,PartnershipPatient → salutation,Hi,0.7954
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,InfoGiveSDOH → HealthCareAccessAndQuality,I will place an order for them now if you would please give our office a call to get them scheduled,PartnershipPatient → statePreferences,Would love to schedule it on that day if possible,0.602
InfoGive → Diagnostics || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,Generally one rise in PSA is not enough to say somethin g is wrong,InfoGive → Diagnostics,I see that my PSA is elevated,0.6088
PartnershipProvider → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks,1.0
PartnershipProvider → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thanks,PartnershipPatient → Appreciation/Gratitude,Thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thanks,PartnershipPatient → Appreciation/Gratitude,Thanks,1.0
InfoSeek → Diagnostics || PartnershipPatient → activeParticipation/involvement,InfoSeek → Diagnostics,Is my psa high or low,PartnershipPatient → activeParticipation/involvement,I just saw my PSA score from yesterday,0.6565
PartnershipProvider → salutation || PartnershipProvider → signoff,PartnershipProvider → salutation,Dear,PartnershipProvider → signoff,Sincerely,0.6084
PartnershipProvider → salutation || PartnershipProvider → signoff,PartnershipProvider → salutation,Dear,PartnershipProvider → signoff,Sincerely,0.6084
PartnershipProvider → salutation || PartnershipProvider → signoff,PartnershipProvider → salutation,Dear,PartnershipProvider → signoff,Sincerely,0.6084
PartnershipProvider → salutation || PartnershipProvider → signoff,PartnershipProvider → salutation,Dear,PartnershipProvider → signoff,Sincerely,0.6084
PartnershipProvider → salutation || PartnershipProvider → signoff,PartnershipProvider → salutation,Dear,PartnershipProvider → signoff,Sincerely,0.6084
PartnershipProvider → salutation || PartnershipProvider → signoff,PartnershipProvider → salutation,Dear,PartnershipProvider → signoff,Sincerely,0.6084
PartnershipProvider → salutation || PartnershipProvider → signoff,PartnershipProvider → salutation,Dear,PartnershipProvider → signoff,Sincerely,0.6084
PartnershipProvider → salutation || PartnershipProvider → signoff,PartnershipProvider → salutation,Dear,PartnershipProvider → signoff,Sincerely,0.6084
PartnershipProvider → salutation || PartnershipProvider → signoff,PartnershipProvider → salutation,Dear,PartnershipProvider → signoff,Sincerely,0.6084
InfoGive → Instruction || InfoGive → SchedulingAppt,InfoGive → Instruction,Please call the office MM/DD/YYYY if you have some follow-up questions.,InfoGive → SchedulingAppt,if MM/DD/YYYY is not good for you you can call the office at XXX-XXX-XXXX to reschedule,0.6007
InfoSeek → Diagnostics || PartnershipPatient → activeParticipation/involvement,InfoSeek → Diagnostics,Is my psa high or low,PartnershipPatient → activeParticipation/involvement,I just saw my PSA score from yesterday,0.6565
InfoSeek → Diagnostics || PartnershipPatient → build trust,InfoSeek → Diagnostics,Please can you tell me about my results good or bad,PartnershipPatient → build trust,Appreciate if you would take a look at the results and let me have your opinion,0.6755
InfoSeek → Diagnostics || PartnershipPatient → expressOpinions,InfoSeek → Diagnostics,Please can you tell me about my results good or bad,PartnershipPatient → expressOpinions,I may be wrong but the results looked good to me!,0.6629
InfoSeek → Diagnostics || PartnershipPatient → activeParticipation/involvement,InfoSeek → Diagnostics,Please let me know about blood work,PartnershipPatient → activeParticipation/involvement,Please let me know when I should start my blood work,0.6741
InfoGive → Instruction || InfoSeek → Diagnostics,InfoSeek → Diagnostics,Please let me know about blood work,InfoGive → Instruction,you could go to the 4th floor lab beforehand if you like for blood work,0.6579
InfoSeek → Diagnostics || InfoSeek → SchedulingAppt,InfoSeek → Diagnostics,Please let me know about blood work,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,0.6329
InfoSeek → Diagnostics || PartnershipPatient → Alignment,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,PartnershipPatient → Alignment,MM/DD/YYYY is good,0.6988
InfoSeek → Diagnostics || SharedDecisionProvider → Approval/Reinforcement,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,SharedDecisionProvider → Approval/Reinforcement,MM/DD/YYYY is good!,0.6911
InfoSeek → Diagnostics || PartnershipProvider → inviteCollaboration,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",0.6862
InfoSeek → Diagnostics || InfoSeek → SchedulingAppt,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,InfoSeek → SchedulingAppt,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,0.6273
InfoGiveSDOH → EconomicStability || InfoSeek → Diagnostics,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6225
InfoGive → SchedulingAppt || InfoSeek → Diagnostics,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,InfoGive → SchedulingAppt,Person1 has MM/DD/YYYY,0.6068
InfoGive → Diagnostics || PartnershipPatient → activeParticipation/involvement,InfoGive → Diagnostics,The white count is lower and also the platelets,PartnershipPatient → activeParticipation/involvement,Can you tell me if my hemoglobin and platelets is goog,0.615
InfoSeek → Diagnostics || PartnershipPatient → activeParticipation/involvement,InfoSeek → Diagnostics,Please let me know about blood work,PartnershipPatient → activeParticipation/involvement,Please let me know when I should start my blood work,0.6741
InfoGive → Instruction || InfoSeek → Diagnostics,InfoSeek → Diagnostics,Please let me know about blood work,InfoGive → Instruction,you could go to the 4th floor lab beforehand if you like for blood work,0.6579
InfoSeek → Diagnostics || InfoSeek → SchedulingAppt,InfoSeek → Diagnostics,Please let me know about blood work,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,0.6329
InfoSeek → Diagnostics || PartnershipPatient → Alignment,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,PartnershipPatient → Alignment,MM/DD/YYYY is good,0.6988
InfoSeek → Diagnostics || SharedDecisionProvider → Approval/Reinforcement,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,SharedDecisionProvider → Approval/Reinforcement,MM/DD/YYYY is good!,0.6911
InfoSeek → Diagnostics || PartnershipProvider → inviteCollaboration,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",0.6862
InfoSeek → Diagnostics || InfoSeek → SchedulingAppt,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,InfoSeek → SchedulingAppt,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,0.6273
InfoGiveSDOH → EconomicStability || InfoSeek → Diagnostics,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6225
InfoGive → SchedulingAppt || InfoSeek → Diagnostics,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,InfoGive → SchedulingAppt,Person1 has MM/DD/YYYY,0.6068
InfoSeek → Diagnostics || PartnershipPatient → expressOpinions,InfoSeek → Diagnostics,How was my vital on the last blood draw,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,0.606
InfoGive → Diagnostics || PartnershipPatient → activeParticipation/involvement,InfoGive → Diagnostics,PSA came way down to 1.91,PartnershipPatient → activeParticipation/involvement,I just saw my PSA score from yesterday,0.6523
InfoGive → SchedulingAppt || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,There is an order would you like our Clinical Secretary to schedule?,InfoGive → SchedulingAppt,I will ask our Clinical Secretary to schedule this,0.8266
InfoGive → SchedulingAppt || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,There is an order would you like our Clinical Secretary to schedule?,InfoGive → SchedulingAppt,I will ask our secretary to schedule,0.7409
InfoGive → SchedulingAppt || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,There is an order would you like our Clinical Secretary to schedule?,InfoGive → SchedulingAppt,the secretaries can help schedule that as well,0.6917
InfoSeek → SchedulingAppt || PartnershipProvider → inviteCollaboration,InfoSeek → SchedulingAppt,There is an order would you like our Clinical Secretary to schedule?,PartnershipProvider → inviteCollaboration,Would you like me to have the secretary reschedule and push them out a bit?,0.6595
InfoGive → SchedulingAppt || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,There is an order would you like our Clinical Secretary to schedule?,InfoGive → SchedulingAppt,You should be hearing from the secretary with an  appointment,0.6122
InfoSeek → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,InfoSeek → SchedulingAppt,There is an order would you like our Clinical Secretary to schedule?,PartnershipPatient → activeParticipation/involvement,Who do I contact to schedule?,0.6084
InfoGive → SchedulingAppt || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,There is an order would you like our Clinical Secretary to schedule?,InfoGive → SchedulingAppt,So no need to schedule anything besides the call with Dr Person2,0.6062
InfoGive → Diagnostics || PartnershipProvider → checkingUnderstanding/clarification,InfoGive → Diagnostics,Dr Person1 talk about the blood density test,PartnershipProvider → checkingUnderstanding/clarification,This is not a blood test it is a test to see how strong your bones are.,0.6412
InfoGive → Diagnostics || PartnershipProvider → checkingUnderstanding/clarification,InfoGive → Diagnostics,The test is a Dexa Bone Density Test.,PartnershipProvider → checkingUnderstanding/clarification,This is not a blood test it is a test to see how strong your bones are.,0.6572
InfoGive → Diagnostics || PartnershipProvider → checkingUnderstanding/clarification,PartnershipProvider → checkingUnderstanding/clarification,This is not a blood test it is a test to see how strong your bones are.,InfoGive → Diagnostics,The test is a Dexa Bone Density Test.,0.6572
InfoGive → Diagnostics || PartnershipProvider → checkingUnderstanding/clarification,PartnershipProvider → checkingUnderstanding/clarification,This is not a blood test it is a test to see how strong your bones are.,InfoGive → Diagnostics,Dr Person1 talk about the blood density test,0.6412
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → checkingUnderstanding/clarification,PartnershipProvider → checkingUnderstanding/clarification,This is not a blood test it is a test to see how strong your bones are.,PartnershipPatient → activeParticipation/involvement,"As part of that test, could you also ensure a blood clotting time test is included please",0.6194
PartnershipPatient → statePreferences || PartnershipProvider → checkingUnderstanding/clarification,PartnershipProvider → checkingUnderstanding/clarification,This is not a blood test it is a test to see how strong your bones are.,PartnershipPatient → statePreferences,"As part of that test, could you also ensure a blood clotting time test is included please",0.6194
InfoGive → SchedulingAppt || InfoSeek → SchedulingAppt,InfoGive → SchedulingAppt,I will ask our Clinical Secretary to schedule this,InfoSeek → SchedulingAppt,There is an order would you like our Clinical Secretary to schedule?,0.8266
InfoGive → SchedulingAppt || InfoSeek → SchedulingAppt,InfoGive → SchedulingAppt,I will ask our Clinical Secretary to schedule this,InfoSeek → SchedulingAppt,Would someone kindly schedule me for bloodwork to be completed prior to MM/DD/YYYY?,0.6628
InfoGive → SchedulingAppt || InfoSeek → SchedulingAppt,InfoGive → SchedulingAppt,I will ask our Clinical Secretary to schedule this,InfoSeek → SchedulingAppt,Can u schedule something either on MM/DD/YYYY before my Ct Scan or MM/DD/YYYY before my follow up with Dr Person1,0.6508
InfoGive → SchedulingAppt || InfoSeek → SchedulingAppt,InfoGive → SchedulingAppt,I will ask our Clinical Secretary to schedule this,InfoSeek → SchedulingAppt,Can u schedule something either on MM/DD/YYYY before my Ct Scan or MM/DD/YYYY before my follow up with Dr Person1,0.6508
